"Class Name - Live Allocated Objects";"Live Bytes";"Live Objects";"Allocated Objects";"Avg. Age";"Generations"
"com.sun.org.apache.xerces.internal.dom.events.EventImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.events.MutationEventImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DocumentImpl$LEntry";"0";"0";"0";"0.00";"0"
"org.w3c.dom.events.EventException";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DocumentImpl$EnclosingAttr";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredAttrNSImpl";"0";"0";"0";"0.00";"0"
"javax.management.MBeanAttributeInfo[]";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredCDATASectionImpl";"0";"0";"0";"0.00";"0"
"java.lang.NoSuchMethodException";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredDocumentTypeImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredElementNSImpl";"0";"0";"0";"0.00";"0"
"javax.management.MBeanException";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredEntityImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredEntityReferenceImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredNotationImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredProcessingInstructionImpl";"0";"0";"0";"0.00";"0"
"javax.management.MBeanInfo";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredElementDefinitionImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredDocumentImpl$IntVector";"0";"0";"0";"0.00";"0"
"java.security.InvalidKeyException";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.impl.Constants";"0";"0";"0";"0.00";"0"
"java.lang.Exception";"0";"0";"0";"0.00";"0"
"java.security.Signature$CipherAdapter";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.CharacterDataImpl";"0";"0";"0";"0.00";"0"
"java.security.Signature$Delegate";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.NamedNodeMapImpl";"0";"0";"0";"0.00";"0"
"java.security.InvalidParameterException";"0";"0";"0";"0.00";"0"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableEntry";"0";"0";"0";"0.00";"0"
"java.lang.Short$ShortCache";"0";"0";"0";"0.00";"0"
"java.security.NoSuchAlgorithmException";"0";"0";"0";"0.00";"0"
"java.security.Provider$UString";"0";"0";"0";"0.00";"0"
"java.security.Provider$Service";"0";"0";"0";"0.00";"0"
"java.security.spec.DSAParameterSpec";"0";"0";"0";"0.00";"0"
"java.security.spec.InvalidParameterSpecException";"0";"0";"0";"0.00";"0"
"sun.security.provider.DSAParameters";"0";"0";"0";"0.00";"0"
"org.apache.james.mime4j.stream.MimeConfig";"0";"0";"0";"0.00";"0"
"org.apache.james.mime4j.parser.MimeStreamParser";"0";"0";"0";"0.00";"0"
"java.text.Normalizer$Form[]";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.mail.MailContentHandler";"0";"0";"0";"0.00";"0"
"java.text.Normalizer$Form";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.mp3.CompositeTagHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.mp3.ID3v24Handler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.mp3.ID3v23Handler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.mp3.ID3v22Handler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.mp3.LyricsHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.mp3.Mp3Parser$ID3TagsAndAudio";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.mp3.ID3Tags[]";"0";"0";"0";"0.00";"0"
"sun.text.normalizer.NormalizerBase$IsNextTrueStarter";"0";"0";"0";"0.00";"0"
"sun.text.normalizer.NormalizerBase$IsPrevTrueStarter";"0";"0";"0";"0.00";"0"
"sun.text.normalizer.NormalizerBase$NFCMode";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.ttf.TTFParser";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport$LoaderEntry";"0";"0";"0";"0.00";"0"
"com.sun.syndication.io.SyndFeedInput";"0";"0";"0";"0.00";"0"
"org.apache.tika.io.CloseShieldInputStream";"0";"0";"0";"0.00";"0"
"java.nio.channels.FileLockInterruptionException";"0";"0";"0";"0.00";"0"
"sun.nio.ch.FileLockImpl";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.html.HtmlParser$HtmlParserMapper";"0";"0";"0";"0.00";"0"
"org.ccil.cowan.tagsoup.Parser";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.html.XHTMLDowngradeHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.html.HtmlHandler";"0";"0";"0";"0.00";"0"
"sun.nio.ch.FileChannelImpl$SimpleFileLockTable";"0";"0";"0";"0.00";"0"
"org.ccil.cowan.tagsoup.Schema";"0";"0";"0";"0.00";"0"
"sun.nio.ch.FileChannelImpl$1";"0";"0";"0";"0.00";"0"
"sun.nio.ch.FileChannelImpl$Unmapper";"0";"0";"0";"0.00";"0"
"java.nio.channels.NonWritableChannelException";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.pkg.PackageExtractor";"0";"0";"0";"0.00";"0"
"java.nio.channels.NonReadableChannelException";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.image.ImageMetadataExtractor";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.image.xmp.JempboxExtractor";"0";"0";"0";"0.00";"0"
"java.nio.channels.ClosedChannelException";"0";"0";"0";"0.00";"0"
"sun.nio.ch.FileDispatcherImpl";"0";"0";"0";"0.00";"0"
"sun.nio.ch.FileChannelImpl";"0";"0";"0";"0.00";"0"
"java.lang.InheritableThreadLocal";"0";"0";"0";"0.00";"0"
"sun.security.jca.Providers";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.wrapper.CK_MECHANISM_INFO";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.EndDocumentShieldingContentHandler";"0";"0";"0";"0.00";"0"
"java.util.zip.ZipInputStream";"0";"0";"0";"0.00";"0"
"org.xml.sax.helpers.DefaultHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.xml.XMLParser";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.OfflineContentHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.EmbeddedContentHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.TextContentHandler";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.Token$TokenRep";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.xml.ElementMetadataHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.TeeContentHandler";"0";"0";"0";"0.00";"0"
"org.xml.sax.ContentHandler[]";"0";"0";"0";"0.00";"0"
"java.io.NotSerializableException";"0";"0";"0";"0.00";"0"
"java.lang.ref.WeakReference";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.xml.MetadataHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.xml.AttributeDependantMetadataHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.xml.AttributeMetadataHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.odf.NSNormalizerContentHandler";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11KeyStore";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11SecureRandom";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11ECKeyFactory";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.xpath.NamedAttributeMatcher";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11DHKeyFactory";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.odf.OpenDocumentContentParser$1";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11DSAKeyFactory";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.P11RSAKeyFactory";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.KeyCache";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.SessionManager";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.Token";"0";"0";"0";"0.00";"0"
"com.sun.jmx.defaults.JmxProperties";"0";"0";"0";"0.00";"0"
"org.apache.tika.io.TaggedInputStream";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.rtf.TextExtractor";"0";"0";"0";"0.00";"0"
"java.lang.management.PlatformComponent$12";"0";"0";"0";"0.00";"0"
"javax.management.MBeanPermission";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.image.TiffParser$1";"0";"0";"0";"0.00";"0"
"javax.management.AttributeList";"0";"0";"0";"0.00";"0"
"javax.management.Attribute";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.asm.XHTMLClassVisitor";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.JmxMBeanServer$1";"0";"0";"0";"0.00";"0"
"java.lang.IllegalStateException";"0";"0";"0";"0.00";"0"
"javax.management.ReflectionException";"0";"0";"0";"0.00";"0"
"org.apache.poi.util.StringUtil";"0";"0";"0";"0.00";"0"
"javax.management.RuntimeOperationsException";"0";"0";"0";"0.00";"0"
"com.sun.jmx.interceptor.DefaultMBeanServerInterceptor";"0";"0";"0";"0.00";"0"
"org.apache.tika.extractor.ParsingEmbeddedDocumentExtractor";"0";"0";"0";"0.00";"0"
"org.apache.poi.hmef.HMEFMessage";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.Repository";"0";"0";"0";"0.00";"0"
"org.apache.commons.compress.archivers.zip.ZipArchiveInputStream";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.iwork.KeynoteContentHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.iwork.NumbersContentHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.iwork.PagesContentHandler";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MBeanServerDelegateImpl";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.SecureClassLoaderRepository";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MBeanInstantiator";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.JmxMBeanServer";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.xml.FictionBookParser$BinaryElementsDataHandler";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MXBeanMapping";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.image.PSDParser$ResourceBlock";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.SessionRef";"0";"0";"0";"0.00";"0"
"org.apache.poi.poifs.filesystem.NPOIFSFileSystem";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.microsoft.SummaryExtractor";"0";"0";"0";"0.00";"0"
"org.apache.poi.hpbf.extractor.PublisherTextExtractor";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.microsoft.WordExtractor";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.microsoft.HSLFExtractor";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.microsoft.ExcelExtractor";"0";"0";"0";"0.00";"0"
"org.apache.poi.hdgf.extractor.VisioTextExtractor";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.microsoft.OutlookExtractor";"0";"0";"0";"0.00";"0"
"org.apache.poi.poifs.crypt.EncryptionInfo";"0";"0";"0";"0.00";"0"
"org.apache.tika.exception.EncryptedDocumentException";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.Session";"0";"0";"0";"0.00";"0"
"java.util.Hashtable$EntrySet";"0";"0";"0";"0.00";"0"
"sun.management.MemoryPoolImpl$CollectionSensor";"0";"0";"0";"0.00";"0"
"java.io.FileNotFoundException";"0";"0";"0";"0.00";"0"
"org.apache.commons.compress.archivers.zip.ZipFile";"0";"0";"0";"0.00";"0"
"sun.net.www.protocol.jar.JarFileFactory";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.ContentHandlerDecorator";"0";"0";"0";"0.00";"0"
"java.nio.charset.CodingErrorAction";"0";"0";"0";"0.00";"0"
"sun.security.util.ByteArrayLexOrder";"0";"0";"0";"0.00";"0"
"sun.security.x509.GeneralName";"0";"0";"0";"0.00";"0"
"sun.security.x509.GeneralNames";"0";"0";"0";"0.00";"0"
"java.lang.management.ThreadInfo[]";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.WriteOutContentHandler$WriteLimitReachedException";"0";"0";"0";"0.00";"0"
"sun.management.ThreadImpl";"0";"0";"0";"0.00";"0"
"java.util.UUID$Holder";"0";"0";"0";"0.00";"0"
"java.security.spec.X509EncodedKeySpec";"0";"0";"0";"0.00";"0"
"org.apache.tika.metadata.PropertyTypeException";"0";"0";"0";"0.00";"0"
"javax.management.openmbean.OpenDataException";"0";"0";"0";"0.00";"0"
"java.text.DateFormat";"0";"0";"0";"0.00";"0"
"java.text.CharacterIteratorFieldDelegate";"0";"0";"0";"0.00";"0"
"java.text.CalendarBuilder";"0";"0";"0";"0.00";"0"
"javax.management.openmbean.TabularType";"0";"0";"0";"0.00";"0"
"sun.security.rsa.RSASignature$SHA1withRSA";"0";"0";"0";"0.00";"0"
"java.util.ListResourceBundle";"0";"0";"0";"0.00";"0"
"sun.security.provider.SecureRandom";"0";"0";"0";"0.00";"0"
"sun.security.x509.SerialNumber";"0";"0";"0";"0.00";"0"
"sun.nio.ch.NativeThreadSet";"0";"0";"0";"0.00";"0"
"java.util.Calendar";"0";"0";"0";"0.00";"0"
"sun.util.BuddhistCalendar";"0";"0";"0";"0.00";"0"
"java.util.JapaneseImperialCalendar";"0";"0";"0";"0.00";"0"
"java.util.Calendar$1";"0";"0";"0";"0.00";"0"
"sun.util.resources.LocaleNamesBundle";"0";"0";"0";"0.00";"0"
"java.lang.management.PlatformComponent$8";"0";"0";"0";"0.00";"0"
"java.lang.UNIXProcess$2$1";"0";"0";"0";"0.00";"0"
"java.text.NumberFormat";"0";"0";"0";"0.00";"0"
"java.lang.UNIXProcess$2";"0";"0";"0";"0.00";"0"
"java.lang.NumberFormatException";"0";"0";"0";"0.00";"0"
"sun.nio.cs.UTF_16$Encoder";"0";"0";"0";"0.00";"0"
"sun.nio.cs.UTF_16$Decoder";"0";"0";"0";"0.00";"0"
"sun.nio.cs.UTF_16";"0";"0";"0";"0.00";"0"
"java.lang.CloneNotSupportedException";"0";"0";"0";"0.00";"0"
"java.lang.UnsupportedOperationException";"0";"0";"0";"0.00";"0"
"java.security.SignatureSpi";"0";"0";"0";"0.00";"0"
"sun.nio.fs.UnixNativeDispatcher$1";"0";"0";"0";"0.00";"0"
"sun.security.x509.PKIXExtensions";"0";"0";"0";"0.00";"0"
"sun.security.action.PutAllAction";"0";"0";"0";"0.00";"0"
"sun.security.rsa.SunRsaSign";"0";"0";"0";"0.00";"0"
"org.apache.tika.io.TemporaryResources$1";"0";"0";"0";"0.00";"0"
"org.apache.tika.io.IOExceptionWithCause";"0";"0";"0";"0.00";"0"
"org.apache.tika.io.ProxyInputStream";"0";"0";"0";"0.00";"0"
"org.apache.tika.io.TaggedIOException";"0";"0";"0";"0.00";"0"
"java.security.DigestException";"0";"0";"0";"0.00";"0"
"org.apache.tika.io.TikaInputStream$1";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.SecureContentHandler$SecureSAXException";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.TaggedSAXException";"0";"0";"0";"0.00";"0"
"java.security.ProviderException";"0";"0";"0";"0.00";"0"
"java.lang.ArrayIndexOutOfBoundsException";"0";"0";"0";"0.00";"0"
"sun.security.provider.DigestBase";"0";"0";"0";"0.00";"0"
"java.lang.RuntimeException";"0";"0";"0";"0.00";"0"
"java.lang.NullPointerException";"0";"0";"0";"0.00";"0"
"javax.security.auth.x500.X500Principal";"0";"0";"0";"0.00";"0"
"java.io.FilterOutputStream";"0";"0";"0";"0.00";"0"
"sun.nio.ch.NativeDispatcher";"0";"0";"0";"0.00";"0"
"java.lang.ref.Reference$ReferenceHandler";"0";"0";"0";"0.00";"0"
"java.lang.ref.Reference$Lock";"0";"0";"0";"0.00";"0"
"java.lang.ref.Reference";"0";"0";"0";"0.00";"0"
"sun.nio.ch.FileDispatcher";"0";"0";"0";"0.00";"0"
"java.io.EOFException";"0";"0";"0";"0.00";"0"
"sun.misc.Resource";"0";"0";"0";"0.00";"0"
"sun.util.LocaleDataMetaInfo";"0";"0";"0";"0.00";"0"
"java.util.logging.LoggingPermission";"0";"0";"0";"0.00";"0"
"java.lang.management.MemoryUsage";"0";"0";"0";"0.00";"0"
"java.net.InetAddress$Cache$Type[]";"0";"0";"0";"0.00";"0"
"java.net.InetAddress$Cache$Type";"0";"0";"0";"0.00";"0"
"java.lang.IndexOutOfBoundsException";"0";"0";"0";"0.00";"0"
"java.io.UnsupportedEncodingException";"0";"0";"0";"0.00";"0"
"sun.security.x509.RFC822Name";"0";"0";"0";"0.00";"0"
"java.io.IOException";"0";"0";"0";"0.00";"0"
"javax.management.AttributeNotFoundException";"0";"0";"0";"0.00";"0"
"javax.management.ImmutableDescriptor";"0";"0";"0";"0.00";"0"
"java.lang.reflect.UndeclaredThrowableException";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MXBeanSupport";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.StandardMBeanSupport";"0";"0";"0";"0.00";"0"
"javax.management.NotCompliantMBeanException";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.Introspector";"0";"0";"0";"0.00";"0"
"java.lang.management.ManagementPermission";"0";"0";"0";"0.00";"0"
"java.lang.AssertionError";"0";"0";"0";"0.00";"0"
"sun.misc.HexDumpEncoder";"0";"0";"0";"0.00";"0"
"sun.security.x509.KeyUsageExtension";"0";"0";"0";"0.00";"0"
"java.security.SignatureException";"0";"0";"0";"0.00";"0"
"sun.security.util.DerOutputStream";"0";"0";"0";"0.00";"0"
"sun.security.pkcs.ParsingException";"0";"0";"0";"0.00";"0"
"sun.security.pkcs.PKCS9Attributes";"0";"0";"0";"0.00";"0"
"sun.security.util.DerValue";"0";"0";"0";"0.00";"0"
"sun.security.x509.X500Name";"0";"0";"0";"0.00";"0"
"sun.security.pkcs.SignerInfo";"0";"0";"0";"0.00";"0"
"sun.nio.cs.StandardCharsets";"0";"0";"0";"0.00";"0"
"java.lang.Error";"0";"0";"0";"0.00";"0"
"java.nio.charset.Charset$4";"0";"0";"0";"0.00";"0"
"java.nio.charset.UnsupportedCharsetException";"0";"0";"0";"0.00";"0"
"java.lang.IllegalArgumentException";"0";"0";"0";"0.00";"0"
"java.nio.charset.Charset$3";"0";"0";"0";"0.00";"0"
"java.nio.charset.Charset$2";"0";"0";"0";"0.00";"0"
"java.nio.charset.Charset$1";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecognizer";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_Unicode";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_Unicode$CharsetRecog_UTF_32";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_mbcs";"0";"0";"0";"0.00";"0"
"java.nio.charset.IllegalCharsetNameException";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_2022";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_mbcs$CharsetRecog_euc";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs";"0";"0";"0";"0.00";"0"
"sun.security.action.GetPropertyAction";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_8859_1";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_8859_2";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_8859_5";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_8859_6";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_8859_7";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_8859_8";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_8859_9";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_IBM424_he";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_IBM420_ar";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_EBCDIC_500";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.SafeContentHandler";"0";"0";"0";"0.00";"0"
"java.nio.charset.Charset";"0";"0";"0";"0.00";"0"
"java.security.ProtectionDomain$3$1";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.SafeContentHandler$StringOutput";"0";"0";"0";"0.00";"0"
"de.unibi.cebitec.bibiserv.search.util.WordPreProcessor";"0";"0";"0";"0.00";"0"
"java.security.ProtectionDomain$3";"0";"0";"0";"0.00";"0"
"java.lang.ApplicationShutdownHooks$1";"0";"0";"0";"0.00";"0"
"sun.security.jca.ProviderList$3";"0";"0";"0";"0.00";"0"
"java.lang.management.PlatformComponent$6";"0";"0";"0";"0.00";"0"
"java.security.cert.Certificate[]";"0";"0";"0";"0.00";"0"
"java.security.PermissionsHash";"0";"0";"0";"0.00";"0"
"java.security.PermissionsEnumerator";"0";"0";"0";"0.00";"0"
"de.unibi.cebitec.bibiserv.search.suffixtree.SuffixTreeCharacter$1";"0";"0";"0";"0.00";"0"
"java.lang.SecurityException";"0";"0";"0";"0.00";"0"
"de.unibi.cebitec.bibiserv.search.ProfilingTestClass$1";"0";"0";"0";"0.00";"0"
"java.net.SocketAddress";"0";"0";"0";"0.00";"0"
"java.util.IdentityHashMap$IdentityHashMapIterator";"0";"0";"0";"0.00";"0"
