"Class Name - Live Allocated Objects";"Live Bytes";"Live Objects";"Allocated Objects";"Avg. Age";"Generations"
"sun.util.calendar.ZoneInfoFile$1";"0";"0";"0";"0.00";"0"
"sun.net.NetHooks$Provider";"0";"0";"0";"0.00";"0"
"sun.security.util.ByteArrayTagOrder";"0";"0";"0";"0.00";"0"
"java.io.RandomAccessFile";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.ObjectInputStreamWithLoader";"0";"0";"0";"0.00";"0"
"javax.management.OperationsException";"0";"0";"0";"0.00";"0"
"sun.util.LocaleDataMetaInfo";"0";"0";"0";"0.00";"0"
"java.lang.VirtualMachineError";"0";"0";"0";"0.00";"0"
"sun.text.normalizer.NormalizerBase$NFDMode";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MBeanIntrospector";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.PerInterface";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MBeanIntrospector$MBeanInfoMaker";"0";"0";"0";"0.00";"0"
"javax.management.InvalidAttributeValueException";"0";"0";"0";"0.00";"0"
"sun.management.ManagementFactoryHelper$PlatformLoggingImpl";"0";"0";"0";"0.00";"0"
"sun.security.provider.SunEntries$1";"0";"0";"0";"0.00";"0"
"java.util.WeakHashMap$Values";"0";"0";"0";"0.00";"0"
"sun.misc.Launcher$BootClassPathHolder$1";"0";"0";"0";"0.00";"0"
"java.security.Provider";"0";"0";"0";"0.00";"0"
"java.util.ComparableTimSort";"0";"0";"0";"0.00";"0"
"sun.text.normalizer.NormalizerBase$NFCMode";"0";"0";"0";"0.00";"0"
"java.io.OutputStream";"0";"0";"0";"0.00";"0"
"java.io.ObjectInputStream$HandleTable$HandleList[]";"0";"0";"0";"0.00";"0"
"java.io.ObjectInputStream$HandleTable$HandleList";"0";"0";"0";"0.00";"0"
"java.nio.charset.CharsetEncoder";"0";"0";"0";"0.00";"0"
"sun.security.rsa.RSASignature";"0";"0";"0";"0.00";"0"
"java.lang.management.MemoryNotificationInfo";"0";"0";"0";"0.00";"0"
"java.lang.management.LockInfo";"0";"0";"0";"0.00";"0"
"java.nio.Bits$1";"0";"0";"0";"0.00";"0"
"sun.misc.VM";"0";"0";"0";"0.00";"0"
"java.nio.charset.StandardCharsets";"0";"0";"0";"0.00";"0"
"java.nio.CharBuffer";"0";"0";"0";"0.00";"0"
"java.nio.StringCharBuffer";"0";"0";"0";"0.00";"0"
"sun.security.x509.X509Key";"0";"0";"0";"0.00";"0"
"java.lang.Terminator";"0";"0";"0";"0.00";"0"
"java.io.Writer";"0";"0";"0";"0.00";"0"
"java.io.ObjectStreamClass$FieldReflectorKey";"0";"0";"0";"0.00";"0"
"sun.misc.URLClassPath$Loader";"0";"0";"0";"0.00";"0"
"sun.misc.URLClassPath$Loader$1";"0";"0";"0";"0.00";"0"
"sun.misc.FpUtils";"0";"0";"0";"0.00";"0"
"java.util.TimeZone";"0";"0";"0";"0.00";"0"
"java.util.TimeZone$1";"0";"0";"0";"0.00";"0"
"java.nio.channels.FileChannel$MapMode";"0";"0";"0";"0.00";"0"
"sun.security.jca.GetInstance";"0";"0";"0";"0.00";"0"
"java.security.Security$1";"0";"0";"0";"0.00";"0"
"sun.security.provider.DSAKeyFactory";"0";"0";"0";"0.00";"0"
"sun.security.provider.DSAPrivateKey";"0";"0";"0";"0.00";"0"
"java.security.spec.DSAPublicKeySpec";"0";"0";"0";"0.00";"0"
"java.security.spec.DSAPrivateKeySpec";"0";"0";"0";"0.00";"0"
"sun.nio.cs.US_ASCII";"0";"0";"0";"0.00";"0"
"sun.nio.cs.US_ASCII$Encoder";"0";"0";"0";"0.00";"0"
"sun.nio.ch.NativeDispatcher";"0";"0";"0";"0.00";"0"
"javax.management.MBeanServerFactory";"0";"0";"0";"0.00";"0"
"java.net.URLClassLoader";"0";"0";"0";"0.00";"0"
"sun.security.util.ManifestEntryVerifier$SunProviderHolder";"0";"0";"0";"0.00";"0"
"java.net.URLClassLoader$4";"0";"0";"0";"0.00";"0"
"java.net.URLClassLoader$5";"0";"0";"0";"0.00";"0"
"java.net.URLClassLoader$6";"0";"0";"0";"0.00";"0"
"java.io.ExpiringCache$1";"0";"0";"0";"0.00";"0"
"java.util.Arrays$LegacyMergeSort";"0";"0";"0";"0.00";"0"
"sun.nio.cs.UTF_16LE$Encoder";"0";"0";"0";"0.00";"0"
"sun.nio.cs.UTF_16LE$Decoder";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MXBeanLookup";"0";"0";"0";"0.00";"0"
"javax.management.InstanceAlreadyExistsException";"0";"0";"0";"0.00";"0"
"sun.nio.fs.NativeBuffer";"0";"0";"0";"0.00";"0"
"sun.nio.fs.NativeBuffer$Deallocator";"0";"0";"0";"0.00";"0"
"java.lang.management.PlatformComponent$9";"0";"0";"0";"0.00";"0"
"java.io.ObjectInputStream$ValidationList$Callback";"0";"0";"0";"0.00";"0"
"java.io.ObjectInputStream$ValidationList$1";"0";"0";"0";"0.00";"0"
"java.nio.DirectByteBuffer$Deallocator";"0";"0";"0";"0.00";"0"
"java.nio.DirectByteBufferR";"0";"0";"0";"0.00";"0"
"java.nio.DirectCharBufferU";"0";"0";"0";"0.00";"0"
"java.nio.DirectCharBufferS";"0";"0";"0";"0.00";"0"
"java.nio.DirectShortBufferU";"0";"0";"0";"0.00";"0"
"java.nio.DirectShortBufferS";"0";"0";"0";"0.00";"0"
"java.nio.DirectIntBufferU";"0";"0";"0";"0.00";"0"
"java.nio.DirectIntBufferS";"0";"0";"0";"0.00";"0"
"java.nio.DirectLongBufferS";"0";"0";"0";"0.00";"0"
"java.nio.DirectFloatBufferU";"0";"0";"0";"0.00";"0"
"java.nio.DirectFloatBufferS";"0";"0";"0";"0.00";"0"
"java.nio.DirectDoubleBufferU";"0";"0";"0";"0.00";"0"
"java.nio.DirectDoubleBufferS";"0";"0";"0";"0.00";"0"
"sun.nio.cs.UTF_16LE";"0";"0";"0";"0.00";"0"
"java.security.spec.InvalidParameterSpecException";"0";"0";"0";"0.00";"0"
"javax.management.openmbean.SimpleType";"0";"0";"0";"0.00";"0"
"javax.management.openmbean.SimpleType[]";"0";"0";"0";"0.00";"0"
"java.nio.charset.CodingErrorAction";"0";"0";"0";"0.00";"0"
"java.util.Collections$UnmodifiableList";"0";"0";"0";"0.00";"0"
"java.util.Collections$UnmodifiableList$1";"0";"0";"0";"0.00";"0"
"java.lang.IncompatibleClassChangeError";"0";"0";"0";"0.00";"0"
"sun.net.www.protocol.jar.JarFileFactory";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.SunPKCS11";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.SunPKCS11$TokenPoller";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.SunPKCS11$1";"0";"0";"0";"0.00";"0"
"java.util.LinkedHashMap$LinkedHashIterator";"0";"0";"0";"0.00";"0"
"javax.security.auth.login.LoginException";"0";"0";"0";"0.00";"0"
"javax.security.auth.callback.PasswordCallback";"0";"0";"0";"0.00";"0"
"javax.security.auth.callback.Callback[]";"0";"0";"0";"0.00";"0"
"javax.security.auth.login.FailedLoginException";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.SunPKCS11$3";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.SunPKCS11$SunPKCS11Rep";"0";"0";"0";"0.00";"0"
"sun.nio.ch.Util$3";"0";"0";"0";"0.00";"0"
"javax.management.MalformedObjectNameException";"0";"0";"0";"0.00";"0"
"javax.management.ObjectName$Property[]";"0";"0";"0";"0.00";"0"
"javax.management.ObjectName$PatternProperty";"0";"0";"0";"0.00";"0"
"java.lang.StackTraceElement";"0";"0";"0";"0.00";"0"
"java.security.ProtectionDomain$3";"0";"0";"0";"0.00";"0"
"java.security.ProtectionDomain$3$1";"0";"0";"0";"0.00";"0"
"sun.nio.ch.IOStatus";"0";"0";"0";"0.00";"0"
"java.util.Collections$EmptyList";"0";"0";"0";"0.00";"0"
"java.lang.Runtime";"0";"0";"0";"0.00";"0"
"sun.text.normalizer.NormalizerBase";"0";"0";"0";"0.00";"0"
"java.lang.NegativeArraySizeException";"0";"0";"0";"0.00";"0"
"sun.security.util.Cache";"0";"0";"0";"0.00";"0"
"java.beans.ChangeListenerMap";"0";"0";"0";"0.00";"0"
"javax.management.MBeanInfo$ArrayGettersSafeAction";"0";"0";"0";"0.00";"0"
"java.nio.file.FileSystems";"0";"0";"0";"0.00";"0"
"java.nio.file.ProviderNotFoundException";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$SliceNode";"0";"0";"0";"0.00";"0"
"java.util.LinkedList$DescendingIterator";"0";"0";"0";"0.00";"0"
"java.lang.annotation.AnnotationFormatError";"0";"0";"0";"0.00";"0"
"java.lang.annotation.Annotation[][]";"0";"0";"0";"0.00";"0"
"java.lang.Long$LongCache";"0";"0";"0";"0.00";"0"
"java.lang.Long[]";"0";"0";"0";"0.00";"0"
"sun.text.normalizer.NormalizerBase$IsNextTrueStarter";"0";"0";"0";"0.00";"0"
"sun.management.MemoryPoolImpl$PoolSensor";"0";"0";"0";"0.00";"0"
"javax.management.openmbean.OpenType";"0";"0";"0";"0.00";"0"
"javax.management.openmbean.OpenType$1";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$Node";"0";"0";"0";"0.00";"0"
"java.net.MalformedURLException";"0";"0";"0";"0.00";"0"
"java.net.Parts";"0";"0";"0";"0.00";"0"
"javax.management.openmbean.ArrayType";"0";"0";"0";"0.00";"0"
"java.util.TimeZone$DisplayNames";"0";"0";"0";"0.00";"0"
"java.util.ResourceBundle$Control";"0";"0";"0";"0.00";"0"
"java.util.ResourceBundle$Control$CandidateListCache";"0";"0";"0";"0.00";"0"
"sun.text.normalizer.NormalizerBase$IsPrevTrueStarter";"0";"0";"0";"0.00";"0"
"java.security.ProtectionDomain$2";"0";"0";"0";"0.00";"0"
"sun.security.provider.NativePRNG";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MBeanIntrospector$PerInterfaceMap";"0";"0";"0";"0.00";"0"
"sun.nio.fs.DefaultFileSystemProvider";"0";"0";"0";"0.00";"0"
"sun.text.normalizer.NormalizerBase$NFKCMode";"0";"0";"0";"0.00";"0"
"java.util.concurrent.ConcurrentHashMap$KeySet";"0";"0";"0";"0.00";"0"
"java.util.concurrent.ConcurrentHashMap$Values";"0";"0";"0";"0.00";"0"
"java.util.concurrent.ConcurrentHashMap$EntrySet";"0";"0";"0";"0.00";"0"
"java.util.concurrent.ConcurrentHashMap$KeyIterator";"0";"0";"0";"0.00";"0"
"java.util.concurrent.ConcurrentHashMap$ValueIterator";"0";"0";"0";"0.00";"0"
"java.lang.ProcessEnvironment$ExternalData";"0";"0";"0";"0.00";"0"
"sun.util.locale.LocaleObjectCache";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.wrapper.CK_TOKEN_INFO";"0";"0";"0";"0.00";"0"
"sun.security.jca.ProviderConfig$3";"0";"0";"0";"0.00";"0"
"sun.util.calendar.BaseCalendar$Date";"0";"0";"0";"0.00";"0"
"java.util.Collections$UnmodifiableCollection";"0";"0";"0";"0.00";"0"
"java.nio.charset.CoderMalfunctionError";"0";"0";"0";"0.00";"0"
"java.lang.UNIXProcess$DeferredCloseInputStream";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MXBeanMapping[]";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeBuilder[][]";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeBuilder[]";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeBuilderViaFrom";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeBuilderViaConstructor";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeBuilderCheckGetters";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeBuilderViaSetters";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeBuilderViaProxy";"0";"0";"0";"0.00";"0"
"java.io.ObjectOutputStream$HandleTable";"0";"0";"0";"0.00";"0"
"java.nio.charset.CharsetDecoder";"0";"0";"0";"0.00";"0"
"java.util.TimSort";"0";"0";"0";"0.00";"0"
"java.io.ObjectOutputStream$ReplaceTable";"0";"0";"0";"0.00";"0"
"java.lang.Shutdown";"0";"0";"0";"0.00";"0"
"java.lang.Runnable[]";"0";"0";"0";"0.00";"0"
"java.lang.Shutdown$Lock";"0";"0";"0";"0.00";"0"
"java.lang.Compiler";"0";"0";"0";"0.00";"0"
"java.lang.reflect.Proxy";"0";"0";"0";"0.00";"0"
"java.security.SecureRandomSpi";"0";"0";"0";"0.00";"0"
"java.lang.management.ThreadInfo";"0";"0";"0";"0.00";"0"
"java.lang.management.MonitorInfo[]";"0";"0";"0";"0.00";"0"
"java.lang.management.LockInfo[]";"0";"0";"0";"0.00";"0"
"java.nio.file.FileSystems$DefaultFileSystemHolder$1";"0";"0";"0";"0.00";"0"
"sun.nio.cs.StandardCharsets$Classes";"0";"0";"0";"0.00";"0"
"java.lang.ThreadGroup";"0";"0";"0";"0.00";"0"
"java.lang.ThreadGroup[]";"0";"0";"0";"0.00";"0"
"java.lang.Thread[]";"0";"0";"0";"0.00";"0"
"sun.nio.cs.ISO_8859_1";"0";"0";"0";"0.00";"0"
"java.nio.file.NotLinkException";"0";"0";"0";"0.00";"0"
"sun.net.www.MessageHeader$HeaderIterator";"0";"0";"0";"0.00";"0"
"sun.nio.cs.FastCharsetProvider";"0";"0";"0";"0.00";"0"
"sun.nio.cs.FastCharsetProvider$1";"0";"0";"0";"0.00";"0"
"java.nio.file.LinkPermission";"0";"0";"0";"0.00";"0"
"java.lang.ref.FinalReference";"0";"0";"0";"0.00";"0"
"sun.misc.PerfCounter$CoreCounters";"0";"0";"0";"0.00";"0"
"java.lang.CharacterData";"0";"0";"0";"0.00";"0"
"java.io.ObjectStreamClass$Caches";"0";"0";"0";"0.00";"0"
"com.oracle.security.ucrypto.UcryptoProvider";"0";"0";"0";"0.00";"0"
"com.oracle.security.ucrypto.UcryptoException";"0";"0";"0";"0.00";"0"
"sun.nio.fs.UnixSecureDirectoryStream";"0";"0";"0";"0.00";"0"
"java.io.ExpiringCache";"0";"0";"0";"0.00";"0"
"java.net.JarURLConnection";"0";"0";"0";"0.00";"0"
"java.beans.PropertyChangeSupport$PropertyChangeListenerMap";"0";"0";"0";"0.00";"0"
"java.beans.IndexedPropertyChangeEvent";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MXBeanIntrospector";"0";"0";"0";"0.00";"0"
"javax.management.openmbean.OpenMBeanParameterInfo[]";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MBeanIntrospector$MBeanInfoMap";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.Secmod$DbMode";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.Secmod$DbMode[]";"0";"0";"0";"0.00";"0"
"sun.security.x509.AVAKeyword";"0";"0";"0";"0.00";"0"
"sun.nio.fs.SolarisFileSystemProvider";"0";"0";"0";"0.00";"0"
"sun.nio.fs.SolarisFileSystem";"0";"0";"0";"0.00";"0"
"sun.nio.fs.SolarisFileStore";"0";"0";"0";"0.00";"0"
"sun.nio.fs.SolarisAclFileAttributeView";"0";"0";"0";"0.00";"0"
"sun.nio.fs.SolarisUserDefinedFileAttributeView";"0";"0";"0";"0.00";"0"
"java.security.AccessControlContext$1";"0";"0";"0";"0.00";"0"
"java.security.AccessControlException";"0";"0";"0";"0.00";"0"
"javax.management.MBeanServerBuilder";"0";"0";"0";"0.00";"0"
"java.nio.file.NotDirectoryException";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.Repository$ObjectNamePattern";"0";"0";"0";"0.00";"0"
"sun.nio.fs.UnixDirectoryStream";"0";"0";"0";"0.00";"0"
"java.security.cert.X509CRL[]";"0";"0";"0";"0.00";"0"
"sun.security.x509.X509CRLImpl";"0";"0";"0";"0.00";"0"
"sun.security.x509.X509CertImpl[]";"0";"0";"0";"0.00";"0"
"sun.security.x509.X509CRLImpl[]";"0";"0";"0";"0.00";"0"
"sun.nio.fs.SolarisWatchService";"0";"0";"0";"0.00";"0"
"sun.nio.fs.PollingWatchService";"0";"0";"0";"0.00";"0"
"java.util.AbstractSequentialList";"0";"0";"0";"0.00";"0"
"sun.management.MemoryManagerImpl";"0";"0";"0";"0.00";"0"
"java.nio.file.DirectoryNotEmptyException";"0";"0";"0";"0.00";"0"
"java.util.IdentityHashMap$Values";"0";"0";"0";"0.00";"0"
"java.util.IdentityHashMap$EntrySet";"0";"0";"0";"0.00";"0"
"com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$ResourceContext$1";"0";"0";"0";"0.00";"0"
"sun.misc.Cleaner";"0";"0";"0";"0.00";"0"
"sun.misc.Cleaner$1";"0";"0";"0";"0.00";"0"
"java.nio.file.ProviderMismatchException";"0";"0";"0";"0.00";"0"
"java.util.WeakHashMap$Holder";"0";"0";"0";"0.00";"0"
"com.sun.management.OSMBeanFactory";"0";"0";"0";"0.00";"0"
"com.sun.management.UnixOperatingSystem";"0";"0";"0";"0.00";"0"
"sun.util.calendar.CalendarDate";"0";"0";"0";"0.00";"0"
"com.sun.management.VMOption";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DescriptorCache";"0";"0";"0";"0.00";"0"
"java.net.SocksSocketImpl$1";"0";"0";"0";"0.00";"0"
"java.net.SocketTimeoutException";"0";"0";"0";"0.00";"0"
"java.net.SocksSocketImpl$2";"0";"0";"0";"0.00";"0"
"java.net.SocksSocketImpl$3";"0";"0";"0";"0.00";"0"
"java.net.SocksSocketImpl$4";"0";"0";"0";"0.00";"0"
"java.net.SocksSocketImpl$5";"0";"0";"0";"0.00";"0"
"java.net.SocksSocketImpl$6";"0";"0";"0";"0.00";"0"
"sun.misc.Perf";"0";"0";"0";"0.00";"0"
"sun.misc.Perf$1";"0";"0";"0";"0.00";"0"
"java.nio.file.FileSystemAlreadyExistsException";"0";"0";"0";"0.00";"0"
"sun.nio.ch.Util";"0";"0";"0";"0.00";"0"
"sun.nio.ch.Util$SelectorWrapper";"0";"0";"0";"0.00";"0"
"java.nio.ByteBuffer[]";"0";"0";"0";"0.00";"0"
"sun.nio.ch.Util$2";"0";"0";"0";"0.00";"0"
"sun.nio.ch.Util$4";"0";"0";"0";"0.00";"0"
"java.util.ResourceBundle";"0";"0";"0";"0.00";"0"
"java.nio.Buffer";"0";"0";"0";"0.00";"0"
"java.nio.InvalidMarkException";"0";"0";"0";"0.00";"0"
"java.nio.LongBuffer";"0";"0";"0";"0.00";"0"
"java.nio.HeapLongBuffer";"0";"0";"0";"0.00";"0"
"sun.misc.IOUtils";"0";"0";"0";"0.00";"0"
"sun.nio.fs.UnixFileSystemProvider";"0";"0";"0";"0.00";"0"
"sun.util.locale.LocaleUtils";"0";"0";"0";"0.00";"0"
"java.util.concurrent.locks.ReentrantReadWriteLock$Sync";"0";"0";"0";"0.00";"0"
"java.util.EventObject";"0";"0";"0";"0.00";"0"
"java.lang.management.PlatformComponent";"0";"0";"0";"0.00";"0"
"java.lang.management.PlatformComponent[]";"0";"0";"0";"0.00";"0"
"java.lang.management.PlatformComponent$12";"0";"0";"0";"0.00";"0"
"java.lang.management.PlatformComponent$13";"0";"0";"0";"0.00";"0"
"java.lang.management.PlatformComponent$14";"0";"0";"0";"0.00";"0"
"java.lang.Void";"0";"0";"0";"0.00";"0"
"java.lang.Package$1";"0";"0";"0";"0.00";"0"
"java.util.jar.JarInputStream";"0";"0";"0";"0.00";"0"
"java.lang.ClassLoader$ParallelLoaders";"0";"0";"0";"0.00";"0"
"sun.net.www.protocol.jar.URLJarFile$1";"0";"0";"0";"0.00";"0"
"java.net.InetAddress$Cache$Type";"0";"0";"0";"0.00";"0"
"java.net.InetAddress$Cache$Type[]";"0";"0";"0";"0.00";"0"
"sun.util.calendar.ZoneInfoFile";"0";"0";"0";"0.00";"0"
"sun.misc.JarIndex";"0";"0";"0";"0.00";"0"
"java.nio.charset.Charset";"0";"0";"0";"0.00";"0"
"java.nio.charset.IllegalCharsetNameException";"0";"0";"0";"0.00";"0"
"java.nio.charset.Charset$1";"0";"0";"0";"0.00";"0"
"java.nio.charset.Charset$2";"0";"0";"0";"0.00";"0"
"java.nio.charset.Charset$3";"0";"0";"0";"0.00";"0"
"java.nio.charset.UnsupportedCharsetException";"0";"0";"0";"0.00";"0"
"java.nio.charset.Charset$4";"0";"0";"0";"0.00";"0"
"sun.nio.cs.StandardCharsets";"0";"0";"0";"0.00";"0"
"sun.security.util.PropertyExpander";"0";"0";"0";"0.00";"0"
"sun.security.util.PropertyExpander$ExpandException";"0";"0";"0";"0.00";"0"
"java.lang.ref.ReferenceQueue$Null";"0";"0";"0";"0.00";"0"
"sun.security.rsa.SunRsaSign";"0";"0";"0";"0.00";"0"
"java.util.Collections$SingletonList";"0";"0";"0";"0.00";"0"
"sun.misc.Unsafe";"0";"0";"0";"0.00";"0"
"sun.security.provider.SunEntries";"0";"0";"0";"0.00";"0"
"sun.text.normalizer.NormalizerBase$Mode";"0";"0";"0";"0.00";"0"
"java.lang.ClassFormatError";"0";"0";"0";"0.00";"0"
"sun.management.GcInfoCompositeData";"0";"0";"0";"0.00";"0"
"com.sun.management.GcInfo";"0";"0";"0";"0.00";"0"
"java.util.AbstractCollection";"0";"0";"0";"0.00";"0"
"java.util.TreeMap$DescendingSubMap";"0";"0";"0";"0.00";"0"
"java.util.TreeMap$AscendingSubMap";"0";"0";"0";"0.00";"0"
"java.util.TreeMap$DescendingKeyIterator";"0";"0";"0";"0.00";"0"
"sun.nio.cs.StandardCharsets$Cache";"0";"0";"0";"0.00";"0"
"sun.misc.CharacterDecoder";"0";"0";"0";"0.00";"0"
"java.security.InvalidAlgorithmParameterException";"0";"0";"0";"0.00";"0"
"java.lang.ApplicationShutdownHooks";"0";"0";"0";"0.00";"0"
"java.lang.ApplicationShutdownHooks$1";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MXBeanMapping";"0";"0";"0";"0.00";"0"
"java.security.cert.Certificate";"0";"0";"0";"0.00";"0"
"java.security.cert.Certificate$CertificateRep";"0";"0";"0";"0.00";"0"
"sun.management.MemoryPoolImpl";"0";"0";"0";"0.00";"0"
"java.util.Locale$Category";"0";"0";"0";"0.00";"0"
"java.util.Locale$Category[]";"0";"0";"0";"0.00";"0"
"sun.security.provider.Sun";"0";"0";"0";"0.00";"0"
"java.net.URLStreamHandler";"0";"0";"0";"0.00";"0"
"java.util.SubList";"0";"0";"0";"0.00";"0"
"java.util.jar.JarVerifier$VerifierCodeSource";"0";"0";"0";"0.00";"0"
"java.util.jar.JarVerifier$1";"0";"0";"0";"0.00";"0"
"java.util.jar.JarVerifier$2";"0";"0";"0";"0.00";"0"
"java.util.jar.JarVerifier$4";"0";"0";"0";"0.00";"0"
"java.nio.file.InvalidPathException";"0";"0";"0";"0.00";"0"
"java.nio.file.FileSystemException";"0";"0";"0";"0.00";"0"
"java.util.RandomAccessSubList";"0";"0";"0";"0.00";"0"
"sun.net.ProgressSource";"0";"0";"0";"0.00";"0"
"sun.net.www.MeteredStream";"0";"0";"0";"0.00";"0"
"sun.misc.Hashing";"0";"0";"0";"0.00";"0"
"java.lang.System";"0";"0";"0";"0.00";"0"
"java.lang.System$1";"0";"0";"0";"0.00";"0"
"java.lang.ProcessImpl";"0";"0";"0";"0.00";"0"
"sun.security.util.Debug";"0";"0";"0";"0.00";"0"
"java.util.concurrent.atomic.AtomicReferenceFieldUpdater";"0";"0";"0";"0.00";"0"
"sun.security.util.ByteArrayLexOrder";"0";"0";"0";"0.00";"0"
"java.util.Locale$1";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.wrapper.CK_VERSION";"0";"0";"0";"0.00";"0"
"sun.security.x509.NetscapeCertTypeExtension";"0";"0";"0";"0.00";"0"
"sun.security.x509.NetscapeCertTypeExtension$MapEntry[]";"0";"0";"0";"0.00";"0"
"sun.security.x509.NetscapeCertTypeExtension$MapEntry";"0";"0";"0";"0.00";"0"
"java.lang.ThreadDeath";"0";"0";"0";"0.00";"0"
"java.lang.Thread$WeakClassKey";"0";"0";"0";"0.00";"0"
"java.lang.Thread$1";"0";"0";"0";"0.00";"0"
"java.io.ObjectInputStream$PeekInputStream";"0";"0";"0";"0.00";"0"
"sun.misc.Launcher$BootClassPathHolder";"0";"0";"0";"0.00";"0"
"java.util.AbstractList$ListItr";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.Introspector";"0";"0";"0";"0.00";"0"
"java.lang.reflect.UndeclaredThrowableException";"0";"0";"0";"0.00";"0"
"java.lang.Character$CharacterCache";"0";"0";"0";"0.00";"0"
"java.lang.Character[]";"0";"0";"0";"0.00";"0"
"java.security.Security";"0";"0";"0";"0.00";"0"
"java.security.Security$ProviderProperty";"0";"0";"0";"0.00";"0"
"java.security.Security$2";"0";"0";"0";"0.00";"0"
"sun.management.ManagementFactory";"0";"0";"0";"0.00";"0"
"java.util.concurrent.CopyOnWriteArrayList$COWSubList";"0";"0";"0";"0.00";"0"
"java.lang.StringCoding";"0";"0";"0";"0.00";"0"
"java.util.Hashtable$Holder";"0";"0";"0";"0.00";"0"
"java.io.UnixFileSystem";"0";"0";"0";"0.00";"0"
"java.security.PermissionsEnumerator";"0";"0";"0";"0.00";"0"
"java.security.PermissionsHash";"0";"0";"0";"0.00";"0"
"java.lang.Enum";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MBeanAnalyzer";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.wrapper.CK_INFO";"0";"0";"0";"0.00";"0"
"java.util.TreeMap$PrivateEntryIterator";"0";"0";"0";"0.00";"0"
"java.text.Format";"0";"0";"0";"0.00";"0"
"java.text.AttributedString";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MBeanSupport";"0";"0";"0";"0.00";"0"
"java.util.AbstractSet";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$NonNullMXBeanMapping";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.ConvertingMethod";"0";"0";"0";"0.00";"0"
"java.util.AbstractList";"0";"0";"0";"0.00";"0"
"java.lang.ref.Finalizer$3";"0";"0";"0";"0.00";"0"
"sun.nio.cs.Unicode";"0";"0";"0";"0.00";"0"
"java.lang.ref.Finalizer$2";"0";"0";"0";"0.00";"0"
"java.lang.ref.Finalizer$1";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$StartS";"0";"0";"0";"0.00";"0"
"java.util.regex.PatternSyntaxException";"0";"0";"0";"0.00";"0"
"sun.management.ManagementFactoryHelper$3";"0";"0";"0";"0.00";"0"
"sun.management.ManagementFactoryHelper$2";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$UnixCaret";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$Caret";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$Begin";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$UnixDollar";"0";"0";"0";"0.00";"0"
"sun.management.HotspotCompilation";"0";"0";"0";"0.00";"0"
"sun.management.HotspotMemory";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$UnixDot";"0";"0";"0";"0.00";"0"
